time,rayId,X,Y,Z,intensity
12.6001,2,16.796,-0.733328,-0.146716,0.00545904
12.6001,3,6.38971,-0.278981,0.0558153,0.311756
12.6001,4,6.36753,-0.278013,0.166899,0.313823
12.6001,5,6.34616,-0.277079,0.277343,0.317365
12.6001,6,5.53362,-0.144903,-0.241686,0.0165646
12.6001,7,8.32715,-0.218054,-0.218129,0.0110143
12.6001,8,16.8012,-0.439954,-0.146672,0.00546067
12.6001,9,6.38631,-0.167231,0.0557516,0.313144
12.6001,10,6.36487,-0.16667,0.166727,0.314146
12.6001,11,6.343,-0.166097,0.277036,0.317717
12.6001,12,5.53503,-0.0483034,-0.241673,0.0165654
12.6001,13,8.32907,-0.0726868,-0.218113,0.0110151
12.6001,14,16.8038,-0.146644,-0.14665,0.00546149
12.6001,15,6.38292,-0.055703,0.055705,0.313406
12.6001,16,6.3622,-0.055522,0.166606,0.314374
12.6001,17,6.33986,-0.0553271,0.276815,0.31796
12.6001,18,5.53503,0.0483034,-0.241673,0.0165654
12.6001,19,8.32907,0.0726867,-0.218113,0.0110151
12.6001,20,16.8038,0.146644,-0.14665,0.00546149
12.6001,21,6.38112,0.0556872,0.0556893,0.313406
12.6001,22,6.36076,0.0555095,0.166569,0.314374
12.6001,23,6.33838,0.0553142,0.27675,0.31796
12.6001,24,5.53362,0.144903,-0.241686,0.0165646
12.6001,25,8.32715,0.218054,-0.218129,0.0110143
12.6001,26,16.8012,0.439954,-0.146672,0.00546067
12.6001,27,6.38451,0.167184,0.0557359,0.313144
12.6001,28,6.36345,0.166633,0.16669,0.314146
12.6001,29,6.34152,0.166058,0.276972,0.317717
12.6001,30,5.53077,0.241479,-0.241709,0.0165629
12.6001,31,8.32332,0.363404,-0.218161,0.0110127
12.6001,32,16.796,0.733328,-0.146716,0.00545904
12.6001,33,6.3879,0.278902,0.0557994,0.312788
12.6001,34,6.36612,0.27795,0.166861,0.313823
12.6001,35,6.34468,0.277015,0.277279,0.317365
12.7002,0,5.5407,-0.241912,-0.242143,0.0165469
12.7002,1,8.34233,-0.364234,-0.21866,0.0109966
12.7002,2,16.8594,-0.736098,-0.14727,0.00544297
12.7002,3,6.0569,-0.26445,0.0529081,0.312791
12.7002,4,6.03589,-0.263533,0.158206,0.313826
12.7002,5,6.01367,-0.262563,0.262813,0.317365
12.7002,6,5.54353,-0.145162,-0.242119,0.0165485
12.7002,7,8.34617,-0.218552,-0.218627,0.0109982
12.7002,8,16.8647,-0.441616,-0.147226,0.00544459
12.7002,9,6.05368,-0.158521,0.0528478,0.313147
12.7002,10,6.03336,-0.157989,0.158043,0.314149
12.7002,11,6.01068,-0.157395,0.262522,0.317716
12.7002,12,5.54495,-0.04839,-0.242107,0.0165493
12.7002,13,8.34811,-0.0728529,-0.218611,0.010999
12.7002,14,16.8673,-0.147198,-0.147204,0.0054454
12.7002,15,6.05048,-0.0528018,0.0528037,0.313409
12.7002,16,6.03083,-0.0526302,0.157929,0.314377
12.7002,17,6.00769,-0.0524283,0.262311,0.317971
12.7002,18,5.54495,0.04839,-0.242107,0.0165493
12.7002,19,8.34811,0.0728528,-0.218611,0.010999
12.7002,20,16.8673,0.147199,-0.147204,0.0054454
12.7002,21,6.04869,0.0527861,0.0527882,0.313408
12.7002,22,6.0294,0.0526177,0.157891,0.314376
12.7002,23,6.0062,0.0524153,0.262246,0.317971
12.7002,24,5.54353,0.145162,-0.242119,0.0165485
12.7002,25,8.34617,0.218552,-0.218627,0.0109982
12.7002,26,16.8647,0.441616,-0.147226,0.00544459
12.7002,27,6.0519,0.158474,0.0528322,0.313147
12.7002,28,6.03194,0.157952,0.158006,0.314149
12.7002,29,6.00919,0.157356,0.262457,0.317716
12.7002,30,5.5407,0.241912,-0.242143,0.0165469
12.7002,31,8.34233,0.364234,-0.21866,0.0109966
12.7002,32,16.8594,0.736098,-0.14727,0.00544297
12.7002,33,6.0551,0.264371,0.0528924,0.31279
12.7002,34,6.03447,0.263471,0.158169,0.313825
12.7002,35,6.01219,0.262498,0.262748,0.317364
12.8099,0,5.56,-0.242755,-0.242986,0.0165128
12.8099,1,8.38011,-0.365884,-0.21965,0.0109625
12.8099,2,16.9897,-0.741786,-0.148408,0.00540888
12.8099,3,5.71635,-0.249581,0.0499333,0.312796
12.8099,4,5.69653,-0.248716,0.149311,0.313831
12.8099,5,5.67764,-0.247891,0.248128,0.278202
12.8099,6,5.56284,-0.145668,-0.242962,0.0165144
12.8099,7,8.384,-0.219543,-0.219618,0.0109641
12.8099,8,16.995,-0.44503,-0.148364,0.00541048
12.8099,9,5.71331,-0.149609,0.0498764,0.313153
12.8099,10,5.69413,-0.149106,0.149157,0.314154
12.8099,11,5.67447,-0.148591,0.247838,0.291016
12.8099,12,5.56427,-0.0485586,-0.242951,0.0165152
12.8099,13,8.38594,-0.073183,-0.219602,0.0109649
12.8099,14,16.9977,-0.148336,-0.148342,0.00541129
12.8099,15,5.71029,-0.049833,0.0498349,0.313414
12.8099,16,5.69174,-0.0496711,0.149049,0.314382
12.8099,17,5.6717,-0.0494961,0.247641,0.291248
12.8099,18,5.56427,0.0485587,-0.242951,0.0165152
12.8099,19,8.38594,0.073183,-0.219602,0.0109649
12.8099,20,16.9977,0.148336,-0.148342,0.00541129
12.8099,21,5.70849,0.0498173,0.0498191,0.313414
12.8099,22,5.69032,0.0496586,0.149012,0.314382
12.8099,23,5.6702,0.0494831,0.247576,0.291247
12.8099,24,5.56284,0.145668,-0.242962,0.0165144
12.8099,25,8.384,0.219543,-0.219618,0.0109641
12.8099,26,16.995,0.44503,-0.148364,0.00541048
12.8099,27,5.71153,0.149561,0.0498608,0.313153
12.8099,28,5.69272,0.149069,0.14912,0.314154
12.8099,29,5.67299,0.148552,0.247773,0.291016
12.8099,30,5.56,0.242755,-0.242986,0.0165128
12.8099,31,8.38011,0.365884,-0.21965,0.0109625
12.8099,32,16.9897,0.741786,-0.148408,0.00540888
12.8099,33,5.71455,0.249503,0.0499176,0.312796
12.8099,34,5.69509,0.248653,0.149273,0.313831
12.8099,35,5.6758,0.247811,0.248047,0.278202
12.9006,0,5.58152,-0.243695,-0.243927,0.016472
12.9006,1,8.42318,-0.367764,-0.220779,0.0109217
12.9006,2,5.68272,-0.248113,-0.0496395,0.020274
12.9006,3,5.44978,-0.237942,0.0476048,0.312803
12.9006,4,5.43088,-0.237117,0.142348,0.313837
12.9006,5,5.41615,-0.236474,0.236699,0.278222
12.9006,6,5.58439,-0.146232,-0.243903,0.0164736
12.9006,7,8.4271,-0.220671,-0.220747,0.0109232
12.9006,8,5.67514,-0.148609,-0.0495432,0.0203134
12.9006,9,5.44688,-0.142632,0.0475505,0.31316
12.9006,10,5.4286,-0.142153,0.142202,0.31416
12.9006,11,5.41288,-0.141741,0.236413,0.278559
12.9006,12,5.58582,-0.0487468,-0.243892,0.0164744
12.9006,13,8.42905,-0.0735591,-0.220731,0.010924
12.9006,14,5.66963,-0.0494781,-0.0494801,0.0226624
12.9006,15,5.44399,-0.047509,0.0475108,0.313421
12.9006,16,5.42632,-0.0473548,0.142099,0.314388
12.9006,17,5.40962,-0.047209,0.236198,0.291264
12.9006,18,5.58582,0.0487468,-0.243892,0.0164744
12.9006,19,8.42905,0.0735592,-0.220731,0.010924
12.9006,20,5.67054,0.0494861,-0.0494879,0.0226637
12.9006,21,5.44221,0.0474934,0.0474952,0.313421
12.9006,22,5.4249,0.0473422,0.142061,0.314388
12.9006,23,5.40812,0.0471961,0.236133,0.291264
12.9006,24,5.58439,0.146232,-0.243903,0.0164736
12.9006,25,8.4271,0.220671,-0.220747,0.0109232
12.9006,26,5.669,0.148448,-0.0494896,0.0229987
12.9006,27,5.44509,0.142585,0.0475349,0.31316
12.9006,28,5.42717,0.142116,0.142164,0.31416
12.9006,29,5.41105,0.141693,0.236332,0.278559
12.9006,30,5.58152,0.243695,-0.243927,0.016472
12.9006,31,8.42318,0.367764,-0.220779,0.0109217
12.9006,32,5.66681,0.247418,-0.0495005,0.0229937
12.9006,33,5.44798,0.237864,0.0475891,0.312803
12.9006,34,5.42946,0.237055,0.142311,0.313837
12.9006,35,5.4143,0.236394,0.236619,0.278221
13.0006,0,5.61243,-0.245044,-0.245278,0.0164132
13.0006,1,8.48528,-0.370475,-0.222407,0.0108628
13.0006,2,5.30779,-0.231743,-0.0463644,0.0203327
13.0006,3,5.17239,-0.225831,0.0451818,0.312813
13.0006,4,5.15447,-0.225049,0.135103,0.313846
13.0006,5,5.14769,-0.224753,0.224967,0.316951
13.0006,6,5.61531,-0.147042,-0.245254,0.0164147
13.0006,7,8.48924,-0.222299,-0.222375,0.0108644
13.0006,8,5.30464,-0.138907,-0.0463087,0.0227196
13.0006,9,5.16964,-0.135372,0.0451302,0.31317
13.0006,10,5.15231,-0.134918,0.134964,0.314169
13.0006,11,5.14372,-0.134693,0.224657,0.317389
13.0006,12,5.61678,-0.0490168,-0.245243,0.0164155
13.0006,13,8.49124,-0.0741019,-0.222359,0.0108651
13.0006,14,5.30586,-0.0463036,-0.0463054,0.0227212
13.0006,15,5.16691,-0.045091,0.0450927,0.313431
13.0006,16,5.15014,-0.0449446,0.134866,0.314397
13.0006,17,5.14152,-0.0448695,0.224493,0.318063
13.0006,18,5.61678,0.0490169,-0.245243,0.0164155
13.0006,19,8.49124,0.0741019,-0.222359,0.0108651
13.0006,20,5.30677,0.0463114,-0.0463132,0.0227225
13.0006,21,5.16511,0.0450752,0.0450769,0.313431
13.0006,22,5.14871,0.0449321,0.134829,0.314397
13.0006,23,5.14012,0.0448572,0.224431,0.318063
13.0006,24,5.61531,0.147042,-0.245254,0.0164147
13.0006,25,8.48924,0.222299,-0.222375,0.0108644
13.0006,26,5.30554,0.13893,-0.0463167,0.0227208
13.0006,27,5.16786,0.135325,0.0451147,0.31317
13.0006,28,5.15087,0.13488,0.134927,0.314169
13.0006,29,5.14226,0.134655,0.224593,0.317835
13.0006,30,5.61243,0.245044,-0.245278,0.0164132
13.0006,31,8.48528,0.370475,-0.222407,0.0108628
13.0006,32,5.30451,0.2316,-0.0463358,0.0227114
13.0006,33,5.17059,0.225753,0.045166,0.312813
13.0006,34,5.15304,0.224986,0.135066,0.313846
13.0006,35,5.14508,0.224639,0.224853,0.316951
13.1104,0,5.6536,-0.246842,-0.247077,0.0163352
13.1104,1,8.56848,-0.374108,-0.224587,0.0107848
13.1104,2,4.92798,-0.21516,-0.0430469,0.229425
13.1104,3,4.88731,-0.213384,0.0426915,0.31186
13.1104,4,4.8704,-0.212646,0.127657,0.313858
13.1104,5,4.86292,-0.21232,0.212522,0.316949
13.1104,6,5.65653,-0.148121,-0.247054,0.0163367
13.1104,7,8.57252,-0.224479,-0.224556,0.0107863
13.1104,8,4.92688,-0.129015,-0.0430109,0.0227975
13.1104,9,4.88471,-0.127911,0.0426429,0.312215
13.1104,10,4.86836,-0.127482,0.127526,0.314181
13.1104,11,4.85968,-0.127255,0.212251,0.317837
13.1104,12,5.658,-0.0493766,-0.247043,0.0163375
13.1104,13,8.57454,-0.0748288,-0.224541,0.010787
13.1104,14,4.92801,-0.0430061,-0.0430078,0.0227992
13.1104,15,4.88212,-0.0426057,0.0426072,0.312476
13.1104,16,4.86631,-0.0424677,0.127434,0.314409
13.1104,17,4.85768,-0.0423923,0.212099,0.318065
13.1104,18,5.658,0.0493766,-0.247043,0.0163375
13.1104,19,8.57454,0.0748288,-0.224541,0.010787
13.1104,20,4.92892,0.0430141,-0.0430157,0.0228004
13.1104,21,4.88033,0.04259,0.0425916,0.312476
13.1104,22,4.86488,0.0424551,0.127396,0.314409
13.1104,23,4.85627,0.04238,0.212038,0.318065
13.1104,24,5.65653,0.148121,-0.247054,0.0163367
13.1104,25,8.57252,0.224479,-0.224556,0.0107863
13.1104,26,4.92778,0.129039,-0.0430189,0.0227987
13.1104,27,4.88291,0.127864,0.0426271,0.312215
13.1104,28,4.86692,0.127445,0.127489,0.314181
13.1104,29,4.85827,0.127219,0.21219,0.317836
13.1104,30,5.6536,0.246842,-0.247077,0.0163352
13.1104,31,8.56848,0.374108,-0.224587,0.0107848
13.1104,32,4.92683,0.21511,-0.0430367,0.0227893
13.1104,33,4.88551,0.213306,0.0426758,0.31186
13.1104,34,4.86897,0.212584,0.12762,0.313858
13.1104,35,4.86032,0.212206,0.212408,0.316949
13.2098,0,5.69394,-0.248603,-0.24884,0.0162574
13.2098,1,8.65097,-0.377709,-0.226749,0.0107069
13.2098,2,4.67971,-0.204321,-0.0408782,0.229479
13.2098,3,4.64419,-0.20277,0.0405678,0.311874
13.2098,4,4.62816,-0.20207,0.121308,0.31387
13.2098,5,4.62011,-0.201718,0.201911,0.316947
13.2098,6,5.6969,-0.149179,-0.248818,0.0162589
13.2098,7,8.65507,-0.226641,-0.226719,0.0107084
13.2098,8,4.67779,-0.122492,-0.0408365,0.229713
13.2098,9,4.64173,-0.121548,0.0405217,0.31223
13.2098,10,4.62622,-0.121142,0.121183,0.314193
13.2098,11,4.61755,-0.120915,0.201675,0.317838
13.2098,12,5.69838,-0.049729,-0.248806,0.0162596
13.2098,13,8.65713,-0.0755497,-0.226703,0.0107091
13.2098,14,4.67588,-0.0408059,-0.0408074,0.229877
13.2098,15,4.63926,-0.0404863,0.0404878,0.31249
13.2098,16,4.62428,-0.0403555,0.121096,0.314421
13.2098,17,4.61564,-0.04028,0.201531,0.318066
13.2098,18,5.69838,0.0497291,-0.248806,0.0162596
13.2098,19,8.65713,0.0755496,-0.226703,0.0107091
13.2098,20,4.67451,0.0407938,-0.0407955,0.229877
13.2098,21,4.63748,0.0404707,0.0404722,0.31249
13.2098,22,4.62285,0.040343,0.121058,0.314421
13.2098,23,4.61424,0.0402678,0.20147,0.318066
13.2098,24,5.6969,0.149179,-0.248818,0.0162589
13.2098,25,8.65507,0.226641,-0.226719,0.0107084
13.2098,26,4.67641,0.122456,-0.0408245,0.229713
13.2098,27,4.63993,0.121501,0.0405059,0.31223
13.2098,28,4.62479,0.121104,0.121146,0.314193
13.2098,29,4.61615,0.120878,0.201614,0.317838
13.2098,30,5.69394,0.248603,-0.24884,0.0162574
13.2098,31,8.65097,0.377709,-0.226749,0.0107069
13.2098,32,4.67834,0.204261,-0.0408662,0.229479
13.2098,33,4.64239,0.202691,0.0405521,0.311874
13.2098,34,4.62674,0.202008,0.121271,0.31387
13.2098,35,4.61805,0.201628,0.20182,0.317513
13.3004,0,5.73372,-0.25034,-0.250578,0.0161813
13.3004,1,8.73275,-0.38128,-0.228893,0.0106307
13.3004,2,4.4658,-0.194981,-0.0390095,0.242067
13.3004,3,4.43476,-0.193626,0.0387384,0.311888
13.3004,4,4.41951,-0.19296,0.115839,0.313881
13.3004,5,4.41097,-0.192587,0.192771,0.316944
13.3004,6,5.73671,-0.150221,-0.250556,0.0161827
13.3004,7,8.73692,-0.228784,-0.228863,0.0106321
13.3004,8,4.46395,-0.116892,-0.0389695,0.229766
13.3004,9,4.43241,-0.116067,0.0386943,0.312244
13.3004,10,4.41765,-0.11568,0.11572,0.314205
13.3004,11,4.40898,-0.115453,0.192566,0.31784
13.3004,12,5.73822,-0.0500768,-0.250546,0.0161834
13.3004,13,8.73901,-0.0762641,-0.228848,0.0106329
13.3004,14,4.46212,-0.0389404,-0.0389419,0.22993
13.3004,15,4.43008,-0.0386606,0.0386622,0.312505
13.3004,16,4.41579,-0.038536,0.115636,0.314432
13.3004,17,4.40716,-0.0384607,0.192428,0.318068
13.3004,18,5.73822,0.0500768,-0.250546,0.0161834
13.3004,19,8.73901,0.0762642,-0.228848,0.0106329
13.3004,20,4.46075,0.0389283,-0.0389299,0.22993
13.3004,21,4.42829,0.0386451,0.0386466,0.313539
13.3004,22,4.41437,0.0385236,0.115599,0.314432
13.3004,23,4.40576,0.0384485,0.192367,0.318068
13.3004,24,5.73671,0.150221,-0.250556,0.0161827
13.3004,25,8.73692,0.228784,-0.228863,0.0106321
13.3004,26,4.46258,0.116857,-0.0389576,0.229766
13.3004,27,4.43063,0.11602,0.0386787,0.312244
13.3004,28,4.41621,0.115643,0.115682,0.314204
13.3004,29,4.40759,0.115417,0.192505,0.31784
13.3004,30,5.73372,0.25034,-0.250578,0.0161813
13.3004,31,8.73275,0.38128,-0.228893,0.0106307
13.3004,32,4.46441,0.19492,-0.0389974,0.229532
13.3004,33,4.43298,0.193548,0.0387229,0.311888
13.3004,34,4.41808,0.192897,0.115802,0.313881
13.3004,35,4.4094,0.192519,0.192702,0.317515
13.4097,0,5.78512,-0.252584,-0.252825,0.0160841
13.4097,1,8.83901,-0.385919,-0.231678,0.0105334
13.4097,2,4.22373,-0.184412,-0.036895,0.24213
13.4097,3,4.19739,-0.183262,0.036665,0.311907
13.4097,4,4.183,-0.182634,0.10964,0.313896
13.4097,5,4.17431,-0.182255,0.182428,0.317517
13.4097,6,5.78816,-0.151568,-0.252803,0.0160854
13.4097,7,8.84326,-0.231569,-0.231648,0.0105348
13.4097,8,4.22146,-0.110543,-0.0368528,0.229834
13.4097,9,4.19518,-0.109854,0.0366233,0.312262
13.4097,10,4.18124,-0.10949,0.109527,0.314219
13.4097,11,4.17261,-0.109263,0.182242,0.317842
13.4097,12,5.78969,-0.0505259,-0.252793,0.0160861
13.4097,13,8.8454,-0.0771927,-0.231634,0.0105354
13.4097,14,4.21973,-0.0368251,-0.0368265,0.229997
13.4097,15,4.19295,-0.0365913,0.0365927,0.312523
13.4097,16,4.17949,-0.0364738,0.109448,0.314447
13.4097,17,4.17087,-0.0363987,0.182111,0.31807
13.4097,18,5.78969,0.0505259,-0.252793,0.0160861
13.4097,19,8.8454,0.0771926,-0.231634,0.0105354
13.4097,20,4.21836,0.0368131,-0.0368146,0.229997
13.4097,21,4.19121,0.0365762,0.0365775,0.313556
13.4097,22,4.17806,0.0364614,0.10941,0.314447
13.4097,23,4.16948,0.0363864,0.18205,0.31807
13.4097,24,5.78816,0.151568,-0.252803,0.0160854
13.4097,25,8.84326,0.231569,-0.231648,0.0105348
13.4097,26,4.22008,0.110507,-0.0368408,0.229833
13.4097,27,4.19338,0.109807,0.0366076,0.312262
13.4097,28,4.17981,0.109452,0.10949,0.314219
13.4097,29,4.1712,0.109227,0.182181,0.317842
13.4097,30,5.78512,0.252584,-0.252825,0.0160841
13.4097,31,8.83901,0.385919,-0.231678,0.0105334
13.4097,32,4.22182,0.184329,-0.0368783,0.229599
13.4097,33,4.1956,0.183184,0.0366493,0.311906
13.4097,34,4.18156,0.182571,0.109603,0.313896
13.4097,35,4.17293,0.182194,0.182367,0.317517
13.51,0,5.83306,-0.254677,-0.25492,0.0159933
13.51,1,8.93903,-0.390286,-0.2343,0.0104426
13.51,2,4.01452,-0.175278,-0.0350676,0.242189
13.51,3,3.99223,-0.174305,0.0348729,0.311923
13.51,4,3.97859,-0.173709,0.104282,0.31391
13.51,5,3.96993,-0.173331,0.173496,0.317519
13.51,6,5.83615,-0.152825,-0.254899,0.0159946
13.51,7,8.94336,-0.23419,-0.234271,0.0104439
13.51,8,4.01206,-0.105059,-0.0350246,0.242485
13.51,9,3.99013,-0.104485,0.0348332,0.312279
13.51,10,3.97693,-0.104139,0.104175,0.314233
13.51,11,3.9683,-0.103913,0.173319,0.317844
13.51,12,5.83769,-0.0509447,-0.254889,0.0159952
13.51,13,8.94554,-0.0780666,-0.234256,0.0104446
13.51,14,4.01026,-0.0349969,-0.0349983,0.23006
13.51,15,3.98801,-0.0348029,0.0348041,0.31254
13.51,16,3.97525,-0.0346915,0.1041,0.314461
13.51,17,3.96666,-0.0346165,0.173195,0.318072
13.51,18,5.83769,0.0509447,-0.254889,0.0159952
13.51,19,8.94554,0.0780666,-0.234256,0.0104446
13.51,20,4.00889,0.034985,-0.0349863,0.23006
13.51,21,3.98631,0.0347881,0.0347894,0.313571
13.51,22,3.97383,0.034679,0.104062,0.314461
13.51,23,3.96525,0.0346043,0.173133,0.318072
13.51,24,5.83615,0.152825,-0.254899,0.0159946
13.51,25,8.94336,0.23419,-0.234271,0.0104439
13.51,26,4.01052,0.105019,-0.0350113,0.229896
13.51,27,3.98833,0.104438,0.0348175,0.312279
13.51,28,3.97549,0.104102,0.104138,0.314233
13.51,29,3.9669,0.103877,0.173258,0.317844
13.51,30,5.83306,0.254677,-0.25492,0.0159933
13.51,31,8.93903,0.390287,-0.2343,0.0104426
13.51,32,4.01246,0.175188,-0.0350495,0.242188
13.51,33,3.99045,0.174226,0.0348573,0.311923
13.51,34,3.97717,0.173647,0.104245,0.31391
13.51,35,3.96853,0.17327,0.173435,0.317519
13.6097,0,5.88302,-0.256858,-0.257103,0.0158996
13.6097,1,9.04397,-0.394868,-0.23705,0.0103489
13.6097,2,3.81944,-0.166761,-0.0333636,0.242249
13.6097,3,3.80099,-0.165955,0.0332023,0.311941
13.6097,4,3.78804,-0.165389,0.0992877,0.313924
13.6097,5,3.77941,-0.165013,0.16517,0.317521
13.6097,6,5.88615,-0.154134,-0.257083,0.0159009
13.6097,7,9.0484,-0.236941,-0.237022,0.0103501
13.6097,8,3.81709,-0.0999542,-0.0333228,0.242546
13.6097,9,3.79897,-0.0994796,0.0331645,0.312296
13.6097,10,3.78645,-0.0991517,0.0991856,0.314247
13.6097,11,3.77784,-0.0989264,0.165001,0.317846
13.6097,12,5.88772,-0.0513814,-0.257073,0.0159015
13.6097,13,9.05062,-0.0789836,-0.237008,0.0103507
13.6097,14,3.81491,-0.0332922,-0.0332936,0.230125
13.6097,15,3.79696,-0.0331356,0.0331368,0.312557
13.6097,16,3.78485,-0.03303,0.0991137,0.314475
13.6097,17,3.77629,-0.0329551,0.164883,0.318074
13.6097,18,5.88772,0.0513813,-0.257073,0.0159015
13.6097,19,9.05062,0.0789836,-0.237008,0.0103507
13.6097,20,3.81354,0.0332803,-0.0332816,0.230125
13.6097,21,3.79531,0.0331211,0.0331224,0.313587
13.6097,22,3.78343,0.0330175,0.0990763,0.314475
13.6097,23,3.77488,0.032943,0.164821,0.318074
13.6097,24,5.88615,0.154134,-0.257083,0.0159009
13.6097,25,9.0484,0.236941,-0.237022,0.0103501
13.6097,26,3.8151,0.0999019,-0.0333053,0.229961
13.6097,27,3.79717,0.0994326,0.0331488,0.312296
13.6097,28,3.78502,0.0991142,0.0991482,0.314247
13.6097,29,3.77644,0.0988897,0.16494,0.317846
13.6097,30,5.88302,0.256858,-0.257103,0.0158996
13.6097,31,9.04397,0.394868,-0.23705,0.0103489
13.6097,32,3.81738,0.16667,-0.0333455,0.242249
13.6097,33,3.79919,0.165876,0.0331866,0.311941
13.6097,34,3.7866,0.165327,0.0992502,0.313924
13.6097,35,3.77801,0.164951,0.165108,0.317521
13.7003,0,5.94545,-0.259584,-0.259832,0.0157827
13.7003,1,9.17649,-0.400654,-0.240524,0.0102319
13.7003,2,3.64841,-0.159293,-0.0318695,0.242325
13.7003,3,3.63366,-0.158649,0.0317407,0.311963
13.7003,4,3.62133,-0.158111,0.0949183,0.313942
13.7003,5,3.61279,-0.157738,0.157888,0.317524
13.7003,6,5.94864,-0.155771,-0.259813,0.0157839
13.7003,7,9.18104,-0.240414,-0.240496,0.010233
13.7003,8,3.64617,-0.0954782,-0.0318305,0.242622
13.7003,9,3.63173,-0.0951003,0.0317045,0.312318
13.7003,10,3.61982,-0.0947881,0.0948207,0.314265
13.7003,11,3.61131,-0.0945654,0.157727,0.317848
13.7003,12,5.95023,-0.0519269,-0.259803,0.0157844
13.7003,13,9.18333,-0.0801417,-0.240483,0.0102336
13.7003,14,3.64394,-0.0318002,-0.0318013,0.242844
13.7003,15,3.62981,-0.0316768,0.0316781,0.312579
13.7003,16,3.6183,-0.0315763,0.094752,0.314493
13.7003,17,3.60982,-0.0315024,0.157614,0.318076
13.7003,18,5.95023,0.0519269,-0.259803,0.0157844
13.7003,19,9.18333,0.0801417,-0.240483,0.0102336
13.7003,20,3.64222,0.0317852,-0.0317864,0.230206
13.7003,21,3.6282,0.0316628,0.031664,0.313606
13.7003,22,3.61686,0.0315639,0.0947145,0.314493
13.7003,23,3.60841,0.0314902,0.157553,0.318076
13.7003,24,5.94864,0.155771,-0.259813,0.0157839
13.7003,25,9.18104,0.240414,-0.240496,0.010233
13.7003,26,3.64411,0.0954241,-0.0318125,0.242622
13.7003,27,3.62993,0.0950533,0.0316888,0.312318
13.7003,28,3.61839,0.0947508,0.0947832,0.314265
13.7003,29,3.60991,0.0945287,0.157666,0.317848
13.7003,30,5.94545,0.259584,-0.259832,0.0157827
13.7003,31,9.17649,0.400654,-0.240524,0.0102319
13.7003,32,3.64634,0.159203,-0.0318515,0.242325
13.7003,33,3.63186,0.15857,0.031725,0.311962
13.7003,34,3.6199,0.158048,0.0948808,0.313942
13.7003,35,3.6114,0.157677,0.157827,0.317523
13.8001,0,6.03448,-0.263471,-0.263722,0.0156182
13.8001,1,9.36751,-0.408994,-0.24553,0.0100673
13.8001,2,3.46682,-0.151365,-0.0302832,0.310859
13.8001,3,3.45529,-0.150861,0.0301826,0.311993
13.8001,4,3.44366,-0.150353,0.0902611,0.313967
13.8001,5,3.43529,-0.149988,0.150131,0.317527
13.8001,6,6.03774,-0.158104,-0.263704,0.0156193
13.8001,7,9.37224,-0.245421,-0.245505,0.0100683
13.8001,8,3.46481,-0.0907292,-0.0302473,0.311229
13.8001,9,3.45346,-0.0904321,0.0301482,0.312349
13.8001,10,3.44221,-0.0901373,0.0901682,0.31429
13.8001,11,3.43387,-0.0899191,0.149978,0.317852
13.8001,12,6.03938,-0.0527049,-0.263695,0.0156198
13.8001,13,9.37461,-0.0818109,-0.245492,0.0100689
13.8001,14,3.46281,-0.0302194,-0.0302205,0.311504
13.8001,15,3.45163,-0.030122,0.0301231,0.312609
13.8001,16,3.44076,-0.0300271,0.0901029,0.314518
13.8001,17,3.43245,-0.0299546,0.14987,0.31808
13.8001,18,6.03938,0.0527049,-0.263695,0.0156198
13.8001,19,9.37461,0.081811,-0.245492,0.0100689
13.8001,20,3.46089,0.0302027,-0.0302038,0.312587
13.8001,21,3.45007,0.0301083,0.0301095,0.313634
13.8001,22,3.43932,0.0300146,0.0900654,0.314518
13.8001,23,3.43105,0.0299423,0.149809,0.31808
13.8001,24,6.03774,0.158104,-0.263704,0.0156193
13.8001,25,9.37224,0.245421,-0.245505,0.0100683
13.8001,26,3.46285,0.0906778,-0.0302301,0.311229
13.8001,27,3.45166,0.090385,0.0301325,0.312348
13.8001,28,3.44077,0.0900999,0.0901308,0.31429
13.8001,29,3.43247,0.0898824,0.149916,0.317851
13.8001,30,6.03448,0.263471,-0.263722,0.0156182
13.8001,31,9.36751,0.408994,-0.24553,0.0100673
13.8001,32,3.46485,0.151279,-0.0302662,0.310859
13.8001,33,3.45349,0.150783,0.0301669,0.311993
13.8001,34,3.44222,0.150291,0.0902236,0.313967
13.8001,35,3.43388,0.149927,0.15007,0.317527
13.9002,0,6.13645,-0.267923,-0.268178,0.0154332
13.9002,1,9.58935,-0.41868,-0.251345,0.00988207
13.9002,2,3.29045,-0.143664,-0.0287426,0.310897
13.9002,3,3.27958,-0.143189,0.0286477,0.312027
13.9002,4,3.26862,-0.142711,0.0856732,0.313995
13.9002,5,3.26045,-0.142354,0.14249,0.31753
13.9002,6,6.13982,-0.160777,-0.268162,0.0154341
13.9002,7,9.59428,-0.251235,-0.251321,0.00988302
13.9002,8,3.28854,-0.0861133,-0.0287084,0.311267
13.9002,9,3.27784,-0.0858333,0.0286151,0.312383
13.9002,10,3.26724,-0.0855557,0.0855851,0.314318
13.9002,11,3.25911,-0.0853427,0.142344,0.317855
13.9002,12,6.1415,-0.0535961,-0.268154,0.0154346
13.9002,13,9.59675,-0.0837495,-0.251309,0.00988349
13.9002,14,3.28663,-0.0286819,-0.0286831,0.311542
13.9002,15,3.27611,-0.0285901,0.0285913,0.312643
